user_id,name,email,goal,skills,competency_level,acquired_badges,learning_history,employment_history,education_level,engagement_metrics,recommendation_history
U07224,Clarence Moore,gomezjoshua@example.org,Become a Cloud Engineer,"['Machine Learning', 'Cloud Computing', 'Deep Learning']",Intermediate,"['B01810', 'B02011', 'B02156', 'B02842', 'B04020']",Completed the 'DevOps Engineer' course at Google,"Worked at Livingston, Graham and Moreno for 1 years",High School,Low,[]
U07225,Eric Sanchez,gstevens@example.net,Become a Machine Learning Researcher,"['UI/UX', 'DevOps', 'SQL']",Intermediate,"['B04185', 'B02295', 'B05803', 'B03442', 'B02488']",Completed the 'Data Science Expert' course at IBM,"Worked at Moore, Rivera and Manning for 2 years",PhD,Low,['B07612']
U07226,Dr. James Richardson,christinekrause@example.net,Become an AI Expert,"['Machine Learning', 'DevOps', 'Python']",Advanced,"['B00165', 'B03579']",Completed the 'Data Science Expert' course at Udacity,Worked at Parsons and Sons for 4 years,Master's Degree,Highly Active,"['B05731', 'B04726', 'B04583', 'B09761']"
U07227,Frances Graves,crawfordmichael@example.net,Become a Software Engineer,['Python'],Beginner,[],Completed the 'Cloud Computing Guru' course at edX,"Worked at Hester, Riddle and Malone for 4 years",Master's Degree,Moderate,"['B05820', 'B05562', 'B08512', 'B06815']"
U07228,Larry French,allisonwilson@example.net,Become a Machine Learning Researcher,['SQL'],Intermediate,"['B04865', 'B03817', 'B04284']",Completed the 'DevOps Engineer' course at Google,"Worked at Evans, Ibarra and Vasquez for 1 years",High School,Low,"['B08260', 'B00721', 'B07477']"
U07229,Christine Ortega,hayesmichael@example.net,Become a Data Scientist,['Deep Learning'],Beginner,"['B03914', 'B04619', 'B06843']",Completed the 'UI/UX Designer' course at Coursera,"Worked at Bolton, Olson and Wells for 2 years",High School,Low,"['B00700', 'B00220', 'B04417', 'B02448']"
U07230,Lisa Torres,nhines@example.com,Become a Data Scientist,"['UI/UX', 'Cloud Computing', 'Python']",Beginner,"['B06566', 'B03606', 'B04149', 'B05549']",Completed the 'Big Data Analyst' course at IBM,Worked at Hughes-Sims for 5 years,Bachelor's Degree,Moderate,"['B05314', 'B04624', 'B01864', 'B06735']"
U07231,Gary Johnson,rachelmay@example.net,Become an AI Expert,"['DevOps', 'Machine Learning', 'Deep Learning', 'UI/UX']",Beginner,"['B04352', 'B08164', 'B04875', 'B00879']",Completed the 'Big Data Analyst' course at IBM,"Worked at Ramirez, Gray and Woods for 3 years",Bachelor's Degree,Highly Active,"['B04009', 'B06959', 'B07878', 'B08958']"
U07232,Jacob Jackson,william54@example.net,Become a Cloud Engineer,"['SQL', 'DevOps', 'Deep Learning']",Beginner,"['B09302', 'B05117', 'B04941', 'B07674']",Completed the 'UI/UX Designer' course at Coursera,Worked at Gomez-Chandler for 5 years,Master's Degree,Low,"['B03805', 'B05129', 'B05549', 'B00098']"
U07233,Spencer Sullivan,brandondavis@example.org,Become an AI Expert,"['Deep Learning', 'UI/UX', 'Cloud Computing']",Intermediate,"['B03325', 'B09664', 'B06227', 'B00247', 'B07300']",Completed the 'AI Specialist' course at Google,Worked at Meyer Ltd for 2 years,High School,Highly Active,"['B01026', 'B03697']"
U07234,Amy Ortiz,donnaowens@example.org,Become a Machine Learning Researcher,['Deep Learning'],Intermediate,[],Completed the 'Big Data Analyst' course at Google,Worked at Robinson LLC for 3 years,PhD,Moderate,"['B04254', 'B03817']"
U07235,Charles Larsen,julieboyle@example.org,Become a Data Scientist,['SQL'],Advanced,['B01769'],Completed the 'UI/UX Designer' course at edX,"Worked at Cooper, Graham and Blake for 4 years",High School,Highly Active,[]
U07236,Michael Thornton,amoore@example.net,Become a Machine Learning Researcher,"['Python', 'UI/UX', 'Cybersecurity', 'Cloud Computing']",Beginner,[],Completed the 'Deep Learning Master' course at IBM,"Worked at Davis, Case and Cummings for 2 years",PhD,Moderate,"['B08964', 'B07892', 'B01037']"
U07237,Joseph Schultz,clarkbrittany@example.org,Become an AI Expert,"['Cybersecurity', 'UI/UX', 'Python', 'DevOps']",Advanced,['B03204'],Completed the 'Python Certification' course at Google,Worked at Zavala PLC for 3 years,Bachelor's Degree,Moderate,[]
U07238,Brian Munoz,lisamcdowell@example.com,Become a Machine Learning Researcher,['SQL'],Beginner,"['B04030', 'B09939', 'B06417', 'B09040', 'B04216']",Completed the 'Big Data Analyst' course at Coursera,Worked at Miller-Cooper for 3 years,High School,Moderate,"['B08341', 'B02139']"
U07239,Nancy Hicks,qbaird@example.org,Become a Software Engineer,"['Cloud Computing', 'DevOps', 'Deep Learning', 'Cybersecurity']",Advanced,[],Completed the 'DevOps Engineer' course at Udacity,Worked at Adkins-Moore for 2 years,High School,Moderate,['B00461']
U07240,James Schmitt,morganedwards@example.net,Become a Data Scientist,['Cybersecurity'],Beginner,"['B00372', 'B07529', 'B03760']",Completed the 'Cloud Computing Guru' course at Udacity,Worked at Good-Beasley for 1 years,Bachelor's Degree,Highly Active,[]
U07241,Cameron Sexton,clarkdaniel@example.com,Become a Software Engineer,['Machine Learning'],Intermediate,"['B06001', 'B01016', 'B05281']",Completed the 'AI Specialist' course at Udacity,"Worked at Young, Gentry and Maldonado for 3 years",PhD,Low,"['B08145', 'B03931', 'B04523', 'B09961']"
U07242,Evan Johnson,jonathanrivas@example.com,Become a Machine Learning Researcher,['Machine Learning'],Intermediate,['B06326'],Completed the 'Cybersecurity Professional' course at Coursera,Worked at York Inc for 1 years,Master's Degree,Highly Active,"['B03485', 'B03965', 'B02370']"
U07243,Rachel Butler,andersonspencer@example.net,Become a Cloud Engineer,"['DevOps', 'SQL', 'UI/UX']",Advanced,"['B08136', 'B03027', 'B02865', 'B04822', 'B07298']",Completed the 'Data Science Expert' course at IBM,Worked at Daniels PLC for 5 years,Bachelor's Degree,Low,"['B00960', 'B03004', 'B03258', 'B06000', 'B00780']"
U07244,Nicole Rivera,salazarnathan@example.net,Become an AI Expert,['Deep Learning'],Intermediate,"['B09506', 'B07873', 'B05982', 'B09667', 'B01809']",Completed the 'Big Data Analyst' course at Udacity,"Worked at Williamson, Peterson and Wall for 2 years",PhD,Low,[]
U07245,Marissa Johnson,brownchristian@example.org,Become a Cloud Engineer,['Deep Learning'],Advanced,['B02284'],Completed the 'Cybersecurity Professional' course at IBM,Worked at Wood Ltd for 5 years,Bachelor's Degree,Highly Active,"['B01957', 'B00429', 'B00482', 'B08248']"
U07246,Douglas Smith,margaret57@example.org,Become a Cloud Engineer,"['UI/UX', 'DevOps']",Beginner,[],Completed the 'Big Data Analyst' course at Udacity,Worked at Miller LLC for 3 years,Bachelor's Degree,Low,[]
U07247,Alyssa Green,guzmanchristopher@example.net,Become a Data Scientist,"['DevOps', 'Data Analysis', 'Cybersecurity']",Beginner,"['B06767', 'B03058', 'B03647', 'B09242']",Completed the 'Python Certification' course at IBM,Worked at Williams LLC for 1 years,Master's Degree,Low,[]
U07248,Nathan Barajas,xtrevino@example.com,Become an AI Expert,"['Deep Learning', 'Cloud Computing']",Beginner,"['B03749', 'B00862', 'B01263', 'B00574']",Completed the 'Big Data Analyst' course at IBM,"Worked at Barnett, Reyes and Stevens for 2 years",High School,Highly Active,"['B04742', 'B07275', 'B00697']"
U07249,Jenna Luna,codyjarvis@example.com,Become an AI Expert,['Data Analysis'],Intermediate,"['B03028', 'B05330', 'B01346']",Completed the 'Deep Learning Master' course at edX,Worked at Wilkerson-Melton for 1 years,Bachelor's Degree,Highly Active,['B08132']
U07250,Ronald Conway,madison16@example.com,Become a Machine Learning Researcher,"['Python', 'Cybersecurity', 'UI/UX']",Beginner,"['B09481', 'B05770', 'B02233']",Completed the 'Python Certification' course at Google,Worked at Kerr Inc for 2 years,High School,Highly Active,"['B09551', 'B04698', 'B02937', 'B06117', 'B07389']"
U07251,Eric Owens,rfreeman@example.com,Become an AI Expert,"['SQL', 'Python']",Advanced,"['B05313', 'B06034', 'B07838', 'B01498']",Completed the 'Deep Learning Master' course at edX,Worked at Trujillo-Martin for 3 years,Bachelor's Degree,Highly Active,"['B00782', 'B09349', 'B04045', 'B04343']"
U07252,Victor Cantrell,atkinsonmicheal@example.net,Become a Data Scientist,"['Python', 'Data Analysis', 'UI/UX', 'Machine Learning']",Intermediate,['B09384'],Completed the 'Python Certification' course at Udacity,"Worked at Hanson, Mccoy and Barnett for 5 years",PhD,Highly Active,"['B02092', 'B05523', 'B08139', 'B02521']"
U07253,Melissa Brooks,wilsoncory@example.com,Become a Software Engineer,"['Deep Learning', 'DevOps', 'SQL', 'Cybersecurity']",Beginner,"['B09051', 'B08753', 'B05602', 'B03326']",Completed the 'Data Science Expert' course at Udacity,"Worked at Phillips, Cisneros and Brown for 5 years",Master's Degree,Highly Active,"['B09214', 'B05951', 'B00018', 'B03762']"
U07254,Dwayne Ross,brianknight@example.net,Become a Data Scientist,"['Deep Learning', 'Cybersecurity', 'Machine Learning', 'UI/UX']",Beginner,['B01140'],Completed the 'Cloud Computing Guru' course at Google,Worked at Stewart Inc for 4 years,Master's Degree,Low,"['B03649', 'B06130', 'B02617', 'B07196', 'B09740']"
U07255,Scott Lowe,christophercoleman@example.com,Become a Software Engineer,"['Deep Learning', 'Cybersecurity', 'UI/UX', 'Machine Learning']",Beginner,"['B04462', 'B05502', 'B08607', 'B02965', 'B05907']",Completed the 'Machine Learning Pro' course at Google,Worked at Krause-Wright for 3 years,High School,Moderate,[]
U07256,Tiffany Burgess,cgarcia@example.com,Become a Machine Learning Researcher,"['SQL', 'Cybersecurity', 'Deep Learning', 'DevOps']",Intermediate,"['B00383', 'B06921', 'B05575', 'B02991']",Completed the 'UI/UX Designer' course at IBM,Worked at Hunter Group for 1 years,Master's Degree,Highly Active,[]
U07257,Jesse Howard,charles01@example.org,Become a Data Scientist,"['SQL', 'Cybersecurity', 'Deep Learning']",Advanced,"['B03012', 'B07426']",Completed the 'UI/UX Designer' course at IBM,Worked at Combs PLC for 1 years,Bachelor's Degree,Highly Active,"['B06633', 'B08956', 'B03949', 'B04751', 'B09687']"
U07258,Benjamin Smith,craigmatthew@example.com,Become a Data Scientist,"['Deep Learning', 'Cloud Computing']",Beginner,"['B00211', 'B07090', 'B08908', 'B01901']",Completed the 'AI Specialist' course at IBM,Worked at Watkins Inc for 2 years,Bachelor's Degree,Moderate,[]
U07259,Melanie Flores,garcialauren@example.org,Become a Data Scientist,"['Python', 'Deep Learning', 'Cloud Computing', 'Cybersecurity']",Beginner,"['B08329', 'B02277', 'B02830', 'B05812', 'B09316']",Completed the 'Big Data Analyst' course at Coursera,"Worked at Harris, Bailey and Elliott for 4 years",High School,Low,[]
U07260,Jeff Craig,janemitchell@example.net,Become a Cloud Engineer,"['DevOps', 'SQL', 'Deep Learning']",Advanced,"['B06063', 'B08974', 'B00102', 'B01731', 'B06356']",Completed the 'Cloud Computing Guru' course at Udacity,Worked at Davis-Bond for 3 years,High School,Highly Active,"['B04826', 'B01383']"
U07261,Crystal Lucero,goconnor@example.net,Become a Machine Learning Researcher,"['SQL', 'DevOps', 'UI/UX']",Intermediate,"['B08123', 'B09558', 'B01390', 'B02501', 'B01712']",Completed the 'Data Science Expert' course at Google,"Worked at Strickland, Mccoy and Ferguson for 5 years",Master's Degree,Highly Active,"['B07318', 'B05884', 'B01937', 'B02151']"
U07262,Mary Juarez,taralee@example.com,Become an AI Expert,['SQL'],Intermediate,['B03420'],Completed the 'Deep Learning Master' course at Udacity,Worked at Allen LLC for 5 years,High School,Moderate,[]
U07263,David Blair,zmaldonado@example.org,Become an AI Expert,"['Data Analysis', 'Cloud Computing', 'UI/UX', 'Deep Learning']",Beginner,[],Completed the 'UI/UX Designer' course at edX,"Worked at Wright, Barrett and Burke for 2 years",Master's Degree,Moderate,['B00902']
U07264,Kim Johnson,royrichmond@example.org,Become an AI Expert,"['Deep Learning', 'Python']",Advanced,['B01876'],Completed the 'Cloud Computing Guru' course at edX,Worked at Garrett Group for 1 years,Master's Degree,Low,"['B05857', 'B07373', 'B06827', 'B06558']"
U07265,Michaela Dorsey,mccoykelly@example.org,Become a Cloud Engineer,"['Cybersecurity', 'Machine Learning']",Advanced,['B01978'],Completed the 'Cybersecurity Professional' course at Coursera,Worked at Mercado-Hardy for 5 years,High School,Low,"['B09462', 'B09111', 'B05746']"
U07266,Andrea Watkins,nelsontanya@example.com,Become a Cloud Engineer,['Cloud Computing'],Intermediate,"['B00991', 'B01653']",Completed the 'AI Specialist' course at Coursera,Worked at Davis PLC for 3 years,Bachelor's Degree,Low,"['B02295', 'B04520', 'B05603', 'B00257', 'B00665']"
U07267,Peter Jackson,dawnlopez@example.org,Become a Machine Learning Researcher,"['Machine Learning', 'Cybersecurity']",Intermediate,['B04081'],Completed the 'Cybersecurity Professional' course at Udacity,Worked at Martinez-Williams for 1 years,High School,Moderate,"['B05897', 'B07481', 'B01645', 'B08372', 'B07163']"
U07268,Lisa Adams DVM,smithkrystal@example.com,Become a Software Engineer,['Python'],Intermediate,"['B00735', 'B08558', 'B07764', 'B06707', 'B08512']",Completed the 'Cybersecurity Professional' course at Coursera,"Worked at Henderson, Carlson and Woods for 4 years",PhD,Moderate,['B03040']
U07269,Brandy Hall,steven41@example.org,Become a Cloud Engineer,"['Machine Learning', 'Deep Learning']",Intermediate,['B07052'],Completed the 'Data Science Expert' course at Udacity,Worked at Wilson-Murray for 5 years,Master's Degree,Moderate,"['B03215', 'B04516', 'B03231', 'B05906']"
U07270,Kevin Owens,melanieleonard@example.org,Become a Data Scientist,"['Deep Learning', 'Cloud Computing', 'Data Analysis']",Beginner,"['B05024', 'B04640']",Completed the 'Cybersecurity Professional' course at Coursera,Worked at Hernandez-Mayer for 3 years,Bachelor's Degree,Moderate,['B02835']
U07271,Caitlin Clarke,pjones@example.net,Become a Software Engineer,"['UI/UX', 'Cloud Computing', 'DevOps']",Beginner,[],Completed the 'Data Science Expert' course at Udacity,"Worked at Armstrong, Gutierrez and Miranda for 5 years",High School,Moderate,[]
U07272,Christopher Barry,amanda96@example.com,Become a Machine Learning Researcher,"['DevOps', 'Machine Learning']",Intermediate,"['B04123', 'B04181', 'B07556']",Completed the 'Big Data Analyst' course at Coursera,"Worked at Mills, Pierce and Smith for 2 years",PhD,Moderate,"['B08357', 'B08831']"
U07273,Jesse Robinson,jeffreymccall@example.com,Become a Cloud Engineer,"['DevOps', 'Deep Learning', 'UI/UX']",Intermediate,[],Completed the 'AI Specialist' course at edX,Worked at Barnett Group for 1 years,Master's Degree,Moderate,['B04492']
U07274,Daniel Garcia,barnettandrew@example.org,Become an AI Expert,"['DevOps', 'SQL']",Advanced,['B06925'],Completed the 'Cybersecurity Professional' course at Coursera,Worked at Mcneil LLC for 2 years,High School,Low,['B06864']
U07275,Patrick Baker,hooperrebecca@example.com,Become a Cloud Engineer,['UI/UX'],Advanced,"['B05110', 'B01306']",Completed the 'Cybersecurity Professional' course at IBM,Worked at Diaz-Newton for 2 years,PhD,Low,"['B00272', 'B06256', 'B05539', 'B09667']"
U07276,Leslie Olson,bartlettdarryl@example.com,Become an AI Expert,"['Python', 'SQL', 'Deep Learning']",Advanced,[],Completed the 'Python Certification' course at Coursera,"Worked at Ritter, Garrison and Rush for 5 years",High School,Highly Active,"['B07984', 'B09226']"
U07277,Tina Valdez,dwest@example.org,Become a Data Scientist,"['Data Analysis', 'Deep Learning', 'SQL', 'Machine Learning']",Beginner,[],Completed the 'Python Certification' course at Coursera,Worked at Frye-Butler for 4 years,PhD,Moderate,"['B06946', 'B02548', 'B01441', 'B03136']"
U07278,Paul Vaughn,melissasmith@example.com,Become an AI Expert,"['UI/UX', 'Cloud Computing']",Beginner,"['B07319', 'B04755', 'B01770']",Completed the 'UI/UX Designer' course at Coursera,Worked at Hernandez-Anderson for 3 years,Master's Degree,Low,"['B08525', 'B08965']"
U07279,Kelly Randall,cartermegan@example.com,Become a Cloud Engineer,"['UI/UX', 'DevOps', 'Deep Learning']",Intermediate,"['B09880', 'B00447', 'B09292', 'B02889']",Completed the 'Data Science Expert' course at Udacity,Worked at Miller-Cannon for 3 years,High School,Highly Active,"['B07630', 'B02059', 'B07487', 'B00253']"
U07280,Eric Bush,hhall@example.com,Become a Software Engineer,"['Data Analysis', 'Cloud Computing', 'Cybersecurity']",Intermediate,"['B05977', 'B06700', 'B04215']",Completed the 'Cybersecurity Professional' course at Google,Worked at Nelson-Jones for 4 years,Master's Degree,Low,"['B05077', 'B09334', 'B09930', 'B01493']"
U07281,Julia Farrell,johnkim@example.net,Become a Data Scientist,"['Python', 'Machine Learning', 'SQL', 'Deep Learning']",Intermediate,[],Completed the 'UI/UX Designer' course at Google,"Worked at Tucker, Green and King for 1 years",High School,Low,"['B09927', 'B04992', 'B06531']"
U07282,John Andrade,morgan61@example.org,Become a Data Scientist,"['UI/UX', 'Machine Learning', 'Data Analysis', 'Deep Learning']",Beginner,[],Completed the 'UI/UX Designer' course at Coursera,Worked at Lynch-Harvey for 1 years,Bachelor's Degree,Moderate,"['B04279', 'B03974']"
U07283,Nancy Romero,vmcbride@example.net,Become a Data Scientist,['SQL'],Beginner,"['B09014', 'B00633', 'B05389', 'B06978']",Completed the 'AI Specialist' course at edX,"Worked at Joseph, Allen and Lane for 3 years",Bachelor's Degree,Moderate,"['B00732', 'B04527', 'B01150']"
U07284,Steven Gonzalez,kyleacosta@example.com,Become an AI Expert,['SQL'],Intermediate,"['B07750', 'B09977', 'B05598']",Completed the 'Python Certification' course at IBM,Worked at Gillespie-Richardson for 4 years,Master's Degree,Highly Active,['B09513']
U07285,Michael Bishop,haleyvalerie@example.com,Become a Machine Learning Researcher,"['Deep Learning', 'UI/UX']",Beginner,"['B09241', 'B01681', 'B09836']",Completed the 'Data Science Expert' course at Google,"Worked at Medina, Campos and Powell for 3 years",Bachelor's Degree,Moderate,['B09618']
U07286,Carolyn Black,jenniferrodriguez@example.com,Become a Software Engineer,"['Data Analysis', 'UI/UX', 'Machine Learning', 'Deep Learning']",Intermediate,['B09890'],Completed the 'UI/UX Designer' course at Google,"Worked at Joseph, Dodson and Hernandez for 5 years",PhD,Highly Active,"['B00253', 'B06050', 'B01556', 'B02364', 'B05512']"
U07287,Stacey Ellis,karen97@example.com,Become a Cloud Engineer,"['Machine Learning', 'Python']",Intermediate,"['B04373', 'B03519']",Completed the 'UI/UX Designer' course at edX,Worked at Blevins Inc for 3 years,Bachelor's Degree,Low,"['B04836', 'B09890']"
U07288,Angela Anderson,michele18@example.net,Become a Cloud Engineer,"['Deep Learning', 'Python', 'Machine Learning', 'Data Analysis']",Intermediate,[],Completed the 'AI Specialist' course at Google,Worked at Phelps-Morales for 1 years,High School,Highly Active,[]
U07289,Jackie Reese,amberadams@example.org,Become a Software Engineer,['UI/UX'],Advanced,"['B06022', 'B04441', 'B00929', 'B03069', 'B01615']",Completed the 'Deep Learning Master' course at edX,"Worked at Bruce, Fischer and Torres for 1 years",Master's Degree,Highly Active,"['B08067', 'B08339', 'B07791', 'B07287']"
U07290,Victoria Dean,dicksonrichard@example.org,Become an AI Expert,"['DevOps', 'Python', 'SQL', 'Data Analysis']",Intermediate,"['B08401', 'B06544']",Completed the 'Big Data Analyst' course at IBM,Worked at Henry Group for 3 years,Bachelor's Degree,Moderate,"['B05647', 'B06646', 'B01370', 'B07111']"
U07291,David Hall,cardenasleah@example.net,Become a Data Scientist,"['Deep Learning', 'Machine Learning']",Beginner,[],Completed the 'UI/UX Designer' course at Coursera,Worked at Perry-Ali for 3 years,Bachelor's Degree,Low,['B03030']
U07292,Jerome Cooley,michael85@example.org,Become a Machine Learning Researcher,['Machine Learning'],Beginner,['B07903'],Completed the 'Machine Learning Pro' course at Udacity,"Worked at Pineda, Taylor and Davis for 4 years",High School,Moderate,"['B02565', 'B06611', 'B05076']"
U07293,Daniel Martin,xsalazar@example.com,Become an AI Expert,"['Cloud Computing', 'Data Analysis', 'DevOps', 'Machine Learning']",Beginner,"['B05695', 'B04908', 'B08500']",Completed the 'Python Certification' course at edX,Worked at Lynch-Stevenson for 1 years,Bachelor's Degree,Moderate,"['B07492', 'B01962']"
U07294,Nathan Hamilton,davischristian@example.org,Become a Software Engineer,"['Cybersecurity', 'Cloud Computing', 'UI/UX', 'SQL']",Intermediate,['B01152'],Completed the 'Cloud Computing Guru' course at Udacity,"Worked at Valdez, Mccarthy and Campbell for 4 years",Bachelor's Degree,Moderate,"['B07723', 'B08173', 'B09867', 'B08419']"
U07295,Louis Rasmussen PhD,dylanleblanc@example.com,Become an AI Expert,"['UI/UX', 'Deep Learning']",Advanced,[],Completed the 'AI Specialist' course at edX,"Worked at Johnston, Herring and Jacobs for 4 years",High School,Highly Active,"['B05485', 'B04175', 'B08817']"
U07296,Katherine Robinson,zachary40@example.com,Become an AI Expert,['Python'],Intermediate,[],Completed the 'Cloud Computing Guru' course at Coursera,Worked at Nichols-Bell for 5 years,PhD,Moderate,"['B00732', 'B07965', 'B01070', 'B01954']"
U07297,Larry Shepard,loweryveronica@example.org,Become a Data Scientist,"['Machine Learning', 'SQL', 'Cybersecurity']",Intermediate,[],Completed the 'DevOps Engineer' course at Coursera,Worked at Oliver Ltd for 5 years,PhD,Low,['B04703']
U07298,Aaron Hanson,qdelacruz@example.com,Become a Cloud Engineer,"['Data Analysis', 'Machine Learning']",Intermediate,['B09713'],Completed the 'DevOps Engineer' course at Google,Worked at Lopez Ltd for 4 years,High School,Low,['B01006']
U07299,Katherine Ramirez,clarktodd@example.net,Become a Cloud Engineer,"['DevOps', 'Data Analysis', 'SQL', 'Deep Learning']",Intermediate,"['B06765', 'B08532', 'B06407', 'B07248']",Completed the 'DevOps Engineer' course at edX,Worked at Cox-Stewart for 3 years,PhD,Moderate,"['B04224', 'B06538', 'B04452', 'B05845']"
U07300,Natasha Page,lindseybradley@example.org,Become a Software Engineer,"['Cloud Computing', 'UI/UX', 'DevOps', 'Python']",Beginner,"['B02459', 'B06272', 'B01244', 'B07779', 'B07167']",Completed the 'UI/UX Designer' course at IBM,Worked at Peck Ltd for 5 years,Bachelor's Degree,Moderate,"['B03429', 'B08802', 'B01181']"
U07301,Richard Reyes,thomasyang@example.org,Become an AI Expert,"['SQL', 'DevOps', 'Python']",Advanced,"['B07476', 'B04080', 'B08093', 'B02642', 'B05074']",Completed the 'Cybersecurity Professional' course at Udacity,Worked at Jones-Becker for 3 years,High School,Moderate,[]
U07302,Wyatt Rodriguez,gregory23@example.com,Become a Machine Learning Researcher,"['Cloud Computing', 'Machine Learning']",Beginner,"['B09314', 'B06433']",Completed the 'Data Science Expert' course at Udacity,Worked at Gibson-Smith for 5 years,Master's Degree,Moderate,"['B00538', 'B03127', 'B05485', 'B09868']"
U07303,Michelle Allen,randallcarson@example.org,Become a Cloud Engineer,"['DevOps', 'Deep Learning']",Advanced,[],Completed the 'Machine Learning Pro' course at Udacity,Worked at Stokes-Grimes for 5 years,High School,Low,"['B01133', 'B09609']"
U07304,Cynthia Hall,rcollins@example.com,Become a Machine Learning Researcher,['DevOps'],Intermediate,"['B06119', 'B03413']",Completed the 'Big Data Analyst' course at IBM,"Worked at Contreras, Armstrong and Johnson for 5 years",High School,Low,"['B01809', 'B03534', 'B02139', 'B05479', 'B02420']"
U07305,Virginia Davis,gbarr@example.net,Become a Cloud Engineer,['UI/UX'],Intermediate,['B02424'],Completed the 'AI Specialist' course at Google,Worked at Henderson Inc for 3 years,High School,Highly Active,"['B05570', 'B05036', 'B03979', 'B05552']"
U07306,Steven Collins,emilythomas@example.org,Become a Data Scientist,"['Data Analysis', 'SQL']",Advanced,['B09309'],Completed the 'AI Specialist' course at Google,Worked at Reeves-Diaz for 5 years,High School,Low,"['B01030', 'B00405', 'B08849', 'B04333']"
U07307,Nathan Fritz,sandraballard@example.net,Become a Data Scientist,"['Deep Learning', 'DevOps']",Beginner,"['B03944', 'B05552', 'B01470']",Completed the 'Cloud Computing Guru' course at Udacity,Worked at Oconnor Ltd for 2 years,PhD,Low,"['B01058', 'B05294', 'B03362', 'B05984', 'B06178']"
U07308,James Wilson,gallagherpatricia@example.com,Become a Cloud Engineer,"['UI/UX', 'Deep Learning', 'Data Analysis', 'DevOps']",Intermediate,"['B06923', 'B02235', 'B05006']",Completed the 'Deep Learning Master' course at IBM,"Worked at Baker, Crane and Romero for 1 years",High School,Highly Active,"['B08032', 'B06355']"
U07309,Jessica Booth,fwong@example.com,Become a Cloud Engineer,"['Machine Learning', 'SQL', 'Cybersecurity', 'Data Analysis']",Advanced,['B05678'],Completed the 'UI/UX Designer' course at Google,Worked at Schultz Ltd for 5 years,Bachelor's Degree,Moderate,"['B00153', 'B06607', 'B08104', 'B05211', 'B06093']"
U07310,Christopher Smith,xjohnson@example.net,Become a Software Engineer,"['UI/UX', 'Cybersecurity']",Beginner,"['B01424', 'B00894', 'B02023', 'B04127', 'B03022']",Completed the 'DevOps Engineer' course at IBM,Worked at Murphy Inc for 2 years,Master's Degree,Moderate,"['B03241', 'B02967', 'B00620', 'B03300']"
U07311,Ann Brown,jonathanwilliams@example.net,Become a Data Scientist,"['Cybersecurity', 'SQL']",Intermediate,[],Completed the 'Cybersecurity Professional' course at Coursera,"Worked at Peck, Franklin and Rice for 3 years",Master's Degree,Highly Active,[]
U07312,Julian Bass,josephturner@example.net,Become an AI Expert,['SQL'],Intermediate,"['B00123', 'B05224', 'B05240']",Completed the 'Cybersecurity Professional' course at edX,Worked at Garcia Ltd for 2 years,PhD,Low,"['B08752', 'B04403', 'B03253', 'B09971']"
U07313,Alan Harper,sarahcraig@example.com,Become a Machine Learning Researcher,"['Cybersecurity', 'SQL', 'Python', 'DevOps']",Intermediate,"['B03455', 'B06252', 'B06328', 'B03062', 'B00132']",Completed the 'Python Certification' course at Google,"Worked at Rodriguez, Elliott and Flores for 1 years",Master's Degree,Low,"['B08735', 'B02939', 'B08138', 'B09515']"
U07314,Leslie Allen,sandytorres@example.net,Become a Machine Learning Researcher,"['UI/UX', 'Deep Learning', 'Cybersecurity', 'SQL']",Beginner,[],Completed the 'AI Specialist' course at Coursera,Worked at Lutz and Sons for 2 years,High School,Highly Active,"['B01463', 'B01646', 'B02482', 'B07946', 'B05786']"
U07315,Christopher Arnold,huntercourtney@example.net,Become an AI Expert,"['DevOps', 'SQL']",Advanced,['B09331'],Completed the 'Python Certification' course at edX,"Worked at Floyd, Miller and Alexander for 2 years",Bachelor's Degree,Highly Active,"['B01515', 'B06850', 'B06187', 'B03355']"
U07316,Erin Carter,fowlergregory@example.org,Become a Machine Learning Researcher,"['Deep Learning', 'DevOps', 'Cloud Computing', 'Data Analysis']",Advanced,"['B00073', 'B01772']",Completed the 'Cloud Computing Guru' course at Google,"Worked at Hall, Foster and Dixon for 3 years",Bachelor's Degree,Moderate,"['B03270', 'B02889', 'B07295', 'B05883', 'B04338']"
U07317,James Walker,johnfletcher@example.com,Become an AI Expert,"['Deep Learning', 'Machine Learning', 'Cloud Computing']",Intermediate,"['B05454', 'B02789', 'B02955', 'B01926', 'B06369']",Completed the 'Big Data Analyst' course at Google,Worked at Thomas-White for 4 years,PhD,Highly Active,"['B09208', 'B06391']"
U07318,Donald Reynolds,ltaylor@example.com,Become a Machine Learning Researcher,"['Machine Learning', 'SQL', 'Python']",Beginner,"['B08423', 'B05806', 'B08977', 'B00694', 'B01518']",Completed the 'UI/UX Designer' course at IBM,"Worked at Nguyen, Freeman and Bryant for 4 years",Bachelor's Degree,Low,"['B08210', 'B09238', 'B03725', 'B04532', 'B00140']"
U07319,Henry Leblanc,andrew99@example.com,Become a Data Scientist,"['Machine Learning', 'Python', 'Cloud Computing', 'DevOps']",Intermediate,"['B02058', 'B03455', 'B03474', 'B01313']",Completed the 'Cybersecurity Professional' course at Coursera,Worked at Larsen Inc for 1 years,PhD,Low,"['B05628', 'B09849', 'B05755', 'B02410', 'B09720']"
